"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20181201 ~ 20191130"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 김포시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","43,281","21","201901","17","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","43,914","29","201901","25","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","46,560","26","201901","31","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","117.3217","63,976","31","201902","12","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","35,310","33","201902","13","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","34,640","27","201902","14","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","45,573","26","201902","16","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","43,960","21","201902","21","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","33,780","7","201902","21","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","37,691","4","201902","23","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.4593","43,604","27","201902","24","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","43,440","12","201902","26","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","39,730","19","201903","2","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","68.0696","38,190","3","201903","9","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","40,280","2","201903","14","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","99.8067","52,597","13","201903","18","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","43,650","19","201903","19","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","43,900","27","201903","21","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","35,644","27","201903","30","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","34,580","9","201904","2","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","117.3217","65,115","32","201904","3","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","41,810","4","201904","6","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","44,069","14","201904","8","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.4593","43,150","21","201904","11","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","45,495","13","201904","17","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","117.3217","62,597","35","201904","18","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","43,540","7","201904","19","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.4593","42,340","10","201904","27","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.4593","47,188","15","201904","29","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","48,261","21","201904","29","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","39,230","15","201904","30","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","46,194","24","201905","1","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","41,220","31","201905","1","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","43,680","8","201905","8","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.4593","42,830","5","201905","15","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.4593","43,520","4","201905","15","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","40,520","3","201905","16","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","47,490","23","201905","24","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","47,643","11","201905","24","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","45,624","22","201905","25","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","44,276","23","201905","26","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","68.0696","37,186","4","201905","27","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","47,460","24","201905","28","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","48,340","22","201906","6","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.4593","45,650","11","201906","7","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","42,830","9","201906","8","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","34,122","4","201906","8","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","43,490","9","201906","8","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","45,436","26","201906","10","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","38,723","9","201906","12","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","44,100","27","201906","13","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","134.2659","89,679","34","201906","13","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","46,150","18","201906","14","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","38,170","16","201906","15","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9199","46,350","6","201906","16","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","44,840","22","201906","16","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","35,690","30","201906","17","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","38,770","12","201906","20","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.2278","39,370","3","201906","22","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","44,687","27","201906","22","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","99.779","54,130","28","201906","23","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.2278","42,370","2","201906","25","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","39,470","8","201906","25","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","43,339","5","201906","27","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","38,480","28","201906","28","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","46,950","15","201906","28","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","45,104","6","201906","28","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","45,842","33","201907","1","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","37,590","28","201907","3","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","45,026","9","201907","3","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","46,469","20","201907","5","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","46,454","33","201907","6","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","46,250","31","201907","6","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","49,038","29","201907","7","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","36,780","9","201907","9","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","38,710","33","201907","9","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","40,230","17","201907","13","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","47,379","32","201907","13","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","48,646","32","201907","15","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","46,340","24","201907","18","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","45,840","10","201907","18","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","38,840","3","201907","20","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","40,170","8","201907","23","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","45,544","20","201907","24","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","38,610","32","201907","24","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","35,600","5","201907","24","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","45,030","7","201907","24","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","38,290","25","201907","27","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","44,924","5","201907","30","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","99.8067","50,888","17","201907","30","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","40,920","3","201907","30","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","117.3217","56,049","8","201907","31","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","99.779","52,170","7","201908","10","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","68.0696","38,700","4","201908","12","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","42,579","7","201908","12","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","35,600","23","201908","13","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","37,170","20","201908","14","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","37,492","12","201908","15","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","45,940","19","201908","17","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9199","50,126","31","201908","20","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.4593","41,720","4","201908","21","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.4593","44,468","20","201908","21","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","45,940","8","201908","22","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9199","45,036","2","201908","22","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","45,003","9","201908","22","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","47,970","33","201908","22","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","46,323","29","201908","22","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","68.0696","36,460","1","201908","23","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","38,090","26","201908","23","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","37,078","6","201908","24","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","37,929","13","201908","25","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9199","46,760","11","201908","26","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","46,979","12","201908","26","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","43,144","3","201908","27","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","46,884","21","201908","27","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","45,396","24","201908","28","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","39,090","27","201908","30","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","48,914","28","201908","30","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","38,592","14","201908","30","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","134.2659","84,620","36","201908","31","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","47,350","11","201909","3","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","46,540","24","201909","3","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","50,819","29","201909","6","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","44,018","2","201909","7","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","47,550","32","201909","7","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","47,344","7","201909","8","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","39,801","7","201909","9","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9199","49,370","28","201909","10","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","48,208","7","201909","10","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","41,299","21","201909","11","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","40,090","27","201909","11","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","99.8067","54,055","18","201909","11","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","39,329","16","201909","12","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","38,270","13","201909","16","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","45,630","8","201909","18","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","38,570","15","201909","18","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","40,371","17","201909","20","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","45,540","7","201909","21","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","46,986","25","201909","21","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","37,270","16","201909","23","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","48,443","22","201909","23","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","47,969","30","201909","23","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","49,504","12","201909","23","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","43,030","18","201909","25","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","45,129","15","201909","26","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","48,970","31","201909","26","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.4593","43,910","3","201909","26","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.4593","46,704","12","201909","27","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.4593","45,815","7","201909","28","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","47,260","21","201909","28","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","47,840","25","201909","28","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","38,462","19","201909","29","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","99.779","50,623","7","201909","30","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","41,891","30","201909","30","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","36,462","18","201910","1","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","37,680","7","201910","2","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","47,840","23","201910","3","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.4593","43,386","6","201910","3","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.4593","47,972","28","201910","4","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","42,420","2","201910","4","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","47,719","23","201910","5","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.4593","47,611","21","201910","5","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9199","48,050","9","201910","7","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","38,390","27","201910","7","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","42,100","23","201910","8","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","43,766","11","201910","8","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","38,556","12","201910","10","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","38,690","26","201910","11","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","38,910","33","201910","12","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9402","48,060","29","201910","12","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","38,570","11","201910","14","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","68.0696","37,020","1","201910","15","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","38,370","11","201910","15","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","48,106","28","201910","15","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","59.9496","40,090","29","201910","15","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","44,818","12","201910","15","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","74.9078","43,430","18","201910","16","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.4593","45,815","9","201910","16","분"
"경기도 김포시 걸포동","BL-A-1","한강메트로자이2단지","84.9692","45,334","8","201910","16","분"
